Q919,looks good,Indeed.,,,,,,,,
Q920,yes definitely,Indeed.,,,,,,,,
Q921,sure,Indeed.,,,,,,,,
Q922,go ahead,Indeed.,,,,,,,,
Q923,all right,Indeed.,,,,,,,,
Q924,yes thank you,Indeed.,,,,,,,,
Q925,yes I agree,Indeed.,,,,,,,,
Q926,do it,Indeed.,,,,,,,,
Q927,yes it is correct,Indeed.,,,,,,,,
Q928,confirmed,Indeed.,,,,,,,,
Q929,affirmative,Indeed.,,,,,,,,
Q930,yes I would like to,Indeed.,,,,,,,,
Q931,definitely,Indeed.,,,,,,,,
Q932,ok you can,Indeed.,,,,,,,,
Q933,oh yes,Indeed.,,,,,,,,
Q934,yeah,Indeed.,,,,,,,,
Q935,alrighty,Indeed.,,,,,,,,
Q936,that s okay,Indeed.,,,,,,,,
Q937,yes you may,Indeed.,,,,,,,,
Q938,yeah of course,Indeed.,,,,,,,,
Q939,I think so,Indeed.,,,,,,,,
Q940,of course why not,Indeed.,,,,,,,,
Q941,yeah I'm sure,Indeed.,,,,,,,,
Q942,yes of course,Indeed.,,,,,,,,
Q943,please do,Indeed.,,,,,,,,
Q944,sounds good,Indeed.,,,,,,,,
Q945,exactly,Indeed.,,,,,,,,
Q946,yes I do,Indeed.,,,,,,,,
Q947,yes for sure,Indeed.,,,,,,,,
Q948,oh wait,Okay. I'm here.,,,,,,,,
Q949,could you wait,I'll be waiting.,,,,,,,,
Q950,don't rush,I'll be waiting.,,,,,,,,
Q951,wait a second,I'll be waiting.,,,,,,,,
Q952,wait hold on,I'll be waiting.,,,,,,,,
Q953,hold on,I'll be waiting.,,,,,,,,
Q954,wait,I'll be waiting.,,,,,,,,
Q955,wait please,I'll be waiting.,,,,,,,,
Q956,wanna hug,Oh. I'm really feeling the love today.,,,,,,,,
Q957,a hug,Hug it out. You'll feel better afterwards.,,,,,,,,
Q958,you hugged,Hug it out. You'll feel better afterwards.,,,,,,,,
Q959,I want a hug,Hug it out. You'll feel better afterwards.,,,,,,,,
Q960,hugging,Hug it out. You'll feel better afterwards.,,,,,,,,
Q961,hugged me,Hug it out. You'll feel better afterwards.,,,,,,,,
Q962,may I hug you,Hug it out. You'll feel better afterwards.,,,,,,,,
Q963,want a hug,Hug it out. You'll feel better afterwards.,,,,,,,,
Q964,could you give me a hug,Hug it out. You'll feel better afterwards.,,,,,,,,
Q965,hug me,Hug it out. You'll feel better afterwards.,,,,,,,,
Q966,hug,Hug it out. You'll feel better afterwards.,,,,,,,,
Q967,do you want a hug,Hug it out. You'll feel better afterwards.,,,,,,,,
Q968,hugging me,Hug it out. You'll feel better afterwards.,,,,,,,,
Q969,hug you,Hug it out. You'll feel better afterwards.,,,,,,,,
Q970,hugged,Hug it out. You'll feel better afterwards.,,,,,,,,
Q971,not caring at all,"Ok, let's not talk about it then.",,,,,,,,
Q972,I don't care at all,"Ok, let's not talk about it then.",,,,,,,,
Q973,whatever,"Ok, let's not talk about it then.",,,,,,,,
Q974,not caring,"Ok, let's not talk about it then.",,,,,,,,
Q975,I do not care,"Ok, let's not talk about it then.",,,,,,,,
Q976,don't care at all,"Ok, let's not talk about it then.",,,,,,,,
Q977,not care at all,"Ok, let's not talk about it then.",,,,,,,,
Q978,I don't care,"Ok, let's not talk about it then.",,,,,,,,
Q979,I shouldn't care about this,"Ok, let's not talk about it then.",,,,,,,,
Q980,sorry,It's okay. No worries.,,,,,,,,
Q981,I'm sorry,No big deal. I won't hold a grudge.,,,,,,,,
Q982,ok sorry,It's cool.,,,,,,,,
Q983,I am so sorry,That's all right. I forgive you.,,,,,,,,
Q984,alright I'm sorry,That's all right. I forgive you.,,,,,,,,
Q985,very sorry,That's all right. I forgive you.,,,,,,,,
Q986,apologies,That's all right. I forgive you.,,,,,,,,
Q987,I apologize,That's all right. I forgive you.,,,,,,,,
Q988,apologies to me,That's all right. I forgive you.,,,,,,,,
Q989,I beg your pardon,That's all right. I forgive you.,,,,,,,,
Q990,excuse me,That's all right. I forgive you.,,,,,,,,
Q991,pardon,That's all right. I forgive you.,,,,,,,,
Q992,my apologies,That's all right. I forgive you.,,,,,,,,
Q993,sorry about that,That's all right. I forgive you.,,,,,,,,
Q994,apologise,That's all right. I forgive you.,,,,,,,,
Q995,forgive me,That's all right. I forgive you.,,,,,,,,
Q996,I want to say sorry,That's all right. I forgive you.,,,,,,,,
Q997,I said sorry,That's all right. I forgive you.,,,,,,,,
Q998,apology,That's all right. I forgive you.,,,,,,,,
Q999,I am really sorry,That's all right. I forgive you.,,,,,,,,
Q1000,sorry about this,That's all right. I forgive you.,,,,,,,,
Q1001,okay I'm sorry,That's all right. I forgive you.,,,,,,,,
Q1002,excuse,That's all right. I forgive you.,,,,,,,,
Q1003,really sorry,That's all right. I forgive you.,,,,,,,,
Q1004,is that what you mean,Did that not make sense? Maybe I misunderstood what you said.,,,,,,,,
Q1005,what exactly do you mean,Sorry. I think I may have been a little confused by what you said.,,,,,,,,
Q1006,what do you mean exactly,Sorry. I think I may have been a little confused by what you said.,,,,,,,,
Q1007,what do you mean,Sorry. I think I may have been a little confused by what you said.,,,,,,,,
Q1008,but what do you mean,Sorry. I think I may have been a little confused by what you said.,,,,,,,,
Q1009,that was wrong,I'm sorry. Perhaps I misunderstood.,,,,,,,,
Q1010,you are wrong,Sorry. I think I misinterpreted what you said.,,,,,,,,
Q1011,that's wrong,Apologies. That was my mistake.,,,,,,,,
Q1012,it is not right,Oops. Sorry about that. I'm still learning.,,,,,,,,
Q1013,wrong,Oops. Sorry about that. I'm still learning.,,,,,,,,
Q1014,that is incorrect,Oops. Sorry about that. I'm still learning.,,,,,,,,
Q1015,that's not what I asked,Oops. Sorry about that. I'm still learning.,,,,,,,,
Q1016,not correct,Oops. Sorry about that. I'm still learning.,,,,,,,,
Q1017,it's wrong,Oops. Sorry about that. I'm still learning.,,,,,,,,
Q1018,that's not right,Oops. Sorry about that. I'm still learning.,,,,,,,,
Q1019,incorrect,Oops. Sorry about that. I'm still learning.,,,,,,,,
Q1020,not right,Oops. Sorry about that. I'm still learning.,,,,,,,,
Q1021,ahahah,"Yeah, I crack myself up too.",,,,,,,,
Q1022,hahaha,Laughter is good for you. Keep it up.,,,,,,,,
Q1023,ha,See? Now we're having fun.,,,,,,,,
Q1024,haha,You have a great laugh.,,,,,,,,
Q1025,hehehe,You have a great laugh.,,,,,,,,
Q1026,ha ha ha,You have a great laugh.,,,,,,,,
Q1027,hah,You have a great laugh.,,,,,,,,
Q1028,ahahaha,You have a great laugh.,,,,,,,,
Q1029,haha haha haha,You have a great laugh.,,,,,,,,
Q1030,hahaha very funny,You have a great laugh.,,,,,,,,
Q1031,LMAO,You have a great laugh.,,,,,,,,
Q1032,xd,You have a great laugh.,,,,,,,,
Q1033,lol,You have a great laugh.,,,,,,,,
Q1034,ah,You have a great laugh.,,,,,,,,
Q1035,he,You have a great laugh.,,,,,,,,
Q1036,haha funny,You have a great laugh.,,,,,,,,
Q1037,hahaha funny,You have a great laugh.,,,,,,,,
Q1038,ahah,You have a great laugh.,,,,,,,,
Q1039,ha ha ha ha,You have a great laugh.,,,,,,,,
Q1040,haha that's funny,You have a great laugh.,,,,,,,,
Q1041,huh,You have a great laugh.,,,,,,,,
Q1042,haha very funny,You have a great laugh.,,,,,,,,
Q1043,that's funny,You have a great laugh.,,,,,,,,
Q1044,ah ah ah,You have a great laugh.,,,,,,,,
Q1045,laughing out loud,You have a great laugh.,,,,,,,,
Q1046,hehe,You have a great laugh.,,,,,,,,
Q1047,lmao,You have a great laugh.,,,,,,,,
Q1048,ahaha,You have a great laugh.,,,,,,,,
Q1049,ahah lol,You have a great laugh.,,,,,,,,
Q1050,ha ha,You have a great laugh.,,,,,,,,
Q1051,wow wow,Wow indeed!,,,,,,,,
Q1052,wooow,Wow indeed!,,,,,,,,
Q1053,woah,Wow indeed!,,,,,,,,
Q1054,wow,Wow indeed!,,,,,,,,
Q1055,wow wow wow,Wow indeed!,,,,,,,,
Q1056,bye-bye,See you soon!,,,,,,,,
Q1057,bye bye take care,Bye-bye!,,,,,,,,
Q1058,thanks bye bye,Till next time!,,,,,,,,
Q1059,I must go,Bye.,,,,,,,,
Q1060,ok bye,Bye.,,,,,,,,
Q1061,hope to see you later,Bye.,,,,,,,,
Q1062,bye,Bye.,,,,,,,,
Q1063,see you,Bye.,,,,,,,,
Q1064,leave me alone,Bye.,,,,,,,,
Q1065,that's it goodbye,Bye.,,,,,,,,
Q1066,goodbye,Bye.,,,,,,,,
Q1067,see you soon,Bye.,,,,,,,,
Q1068,goodbye for now,Bye.,,,,,,,,
Q1069,talk to you later,Bye.,,,,,,,,
Q1070,bye for now,Bye.,,,,,,,,
Q1071,bye bye see you soon,Bye.,,,,,,,,
Q1072,never mind bye,Bye.,,,,,,,,
Q1073,goodbye see you later,Bye.,,,,,,,,
Q1074,good bye,Bye.,,,,,,,,
Q1075,go to bed,Bye.,,,,,,,,
Q1076,alright bye,Bye.,,,,,,,,
Q1077,okay bye,Bye.,,,,,,,,
Q1078,bye bye see you,Bye.,,,,,,,,
Q1079,now bye,Bye.,,,,,,,,
Q1080,I said bye,Bye.,,,,,,,,
Q1081,see you tomorrow,Bye.,,,,,,,,
Q1082,get lost,Bye.,,,,,,,,
Q1083,you can go now,Bye.,,,,,,,,
Q1084,okay see you later,Bye.,,,,,,,,
Q1085,see ya,Bye.,,,,,,,,
Q1086,till next time,Bye.,,,,,,,,
Q1087,that's all goodbye,Bye.,,,,,,,,
Q1088,okay thank you bye,Bye.,,,,,,,,
Q1089,hello good evening,How is your day going?,,,,,,,,
Q1090,good evening there,How's the day treating you so far?,,,,,,,,
Q1091,good evening to you,How's your day been?,,,,,,,,
Q1092,hey good evening,How's your day been?,,,,,,,,
Q1093,evening,How's your day been?,,,,,,,,
Q1094,good evening,How's your day been?,,,,,,,,
Q1095,good morning,How are you this morning?,,,,,,,,
Q1096,have a great morning,How's the morning treating you so far?,,,,,,,,
Q1097,and a good morning to you,Good morning! How are you today?,,,,,,,,
Q1098,good morning to you,Good morning! How are you today?,,,,,,,,
Q1099,hello good morning,Good morning! How are you today?,,,,,,,,
Q1100,hi good morning,Good morning! How are you today?,,,,,,,,
Q1101,good morning too,Good morning! How are you today?,,,,,,,,
Q1102,morning,Good morning! How are you today?,,,,,,,,
Q1103,top of the morning to you,Good morning! How are you today?,,,,,,,,
Q1104,good morning to you,Good morning! How are you today?,,,,,,,,
Q1105,a good morning,Good morning! How are you today?,,,,,,,,
Q1106,have a nice morning,Good morning! How are you today?,,,,,,,,
Q1107,good morning there,Good morning! How are you today?,,,,,,,,
Q1108,good good night,Sleep tight!,,,,,,,,
Q1109,thanks goodnight,Have a good one!,,,,,,,,
Q1110,have a good night,Talk to you soon!,,,,,,,,
Q1111,thank you good night,Talk to you soon!,,,,,,,,
Q1112,good night to you,Talk to you soon!,,,,,,,,
Q1113,goodnight,Talk to you soon!,,,,,,,,
Q1114,night,Talk to you soon!,,,,,,,,
Q1115,okay have a good night,Talk to you soon!,,,,,,,,
Q1116,good night for now,Talk to you soon!,,,,,,,,
Q1117,good tonight,Talk to you soon!,,,,,,,,
Q1118,bye good night,Talk to you soon!,,,,,,,,Keith Whitley
Q1119,bye good night,Talk to you soon!,,,,,,,,
Q1120,sweet dreams,Talk to you soon!,,,,,,,,
Q1121,good night see you tomorrow,Talk to you soon!,,,,,,,,
Q1122,good night,Talk to you soon!,,,,,,,,
Q1123,night,Talk to you soon!,,,,,,,,
Q1124,have a good night,Talk to you soon!,,,,,,,,
Q1125,alright goodnight,Talk to you soon!,,,,,,,,
Q1126,good night bye,Talk to you soon!,,,,,,,,
Q1127,hey,"Hi there, friend!",,,,,,,,
Q1128,hi,Hey!,,,,,,,,
Q1129,I greet you,Good day!,,,,,,,,
Q1130,afternoon,Howdy.,,,,,,,,
Q1131,hi there,Howdy.,,,,,,,,
Q1132,hi there,Howdy.,,,,,,,,
Q1133,hey there,Howdy.,,,,,,,,
Q1134,heya,Howdy.,,,,,,,,
Q1135,hello there,Howdy.,,,,,,,,
Q1136,hello,Howdy.,,,,,,,,
Q1137,just going to say hi,Howdy.,,,,,,,,
Q1138,greetings,Howdy.,,,,,,,,
Q1139,a good day,Howdy.,,,,,,,,
Q1140,long time no see,Howdy.,,,,,,,,
Q1141,lovely day isn't it,Howdy.,,,,,,,,
Q1142,howdy,Howdy.,,,,,,,,
Q1143,hello hi,Howdy.,,,,,,,,
Q1144,hello again,Howdy.,,,,,,,,
Q1145,is everything okay,Wonderful as always. Thanks for asking.,,,,,,,,
Q1146,how do you do,Couldn't be better.,,,,,,,,
Q1147,how is your evening,"Lovely, thanks.",,,,,,,,
Q1148,how are you,"Lovely, thanks.",,,,,,,,
Q1149,how do you feel,"Lovely, thanks.",,,,,,,,
Q1150,how is it,"Lovely, thanks.",,,,,,,,
Q1151,are you okay,"Lovely, thanks.",,,,,,,,
Q1152,how is it going,"Lovely, thanks.",,,,,,,,
Q1153,how your day is going,"Lovely, thanks.",,,,,,,,
Q1154,who are you,I can help you work smarter instead of harder,,,,,,,,
Q1155,how are you going,"Lovely, thanks.",,,,,,,,
Q1156,how about you,"Lovely, thanks.",,,,,,,,
Q1157,how has your day been,"Lovely, thanks.",,,,,,,,
Q1158,how is your day going,"Lovely, thanks.",,,,,,,,
Q1159,hope you re having a pleasant evening,"Lovely, thanks.",,,,,,,,
Q1160,how are you today,"Lovely, thanks.",,,,,,,,
Q1161,what about your day,"Lovely, thanks.",,,,,,,,
Q1162,how is your day,"Lovely, thanks.",,,,,,,,
Q1163,how is your day going,"Lovely, thanks.",,,,,,,,
Q1164,how are the things going,"Lovely, thanks.",,,,,,,,
Q1165,are you having a good day,"Lovely, thanks.",,,,,,,,
Q1166,how is your life,"Lovely, thanks.",,,,,,,,
Q1167,what was your day like,"Lovely, thanks.",,,,,,,,
Q1168,are you alright,"Lovely, thanks.",,,,,,,,
Q1169,I'm fine and you,"Lovely, thanks.",,,,,,,,
Q1170,how are you doing this morning,"Lovely, thanks.",,,,,,,,
Q1171,how has your day been going,"Lovely, thanks.",,,,,,,,
Q1172,how's your day,"Lovely, thanks.",,,,,,,,
Q1173,how was your day,"Lovely, thanks.",,,,,,,,
Q1174,how are you getting on,"Lovely, thanks.",,,,,,,,
Q1175,are you having a good day,"Lovely, thanks.",,,,,,,,
Q1176,how's your day going,"Lovely, thanks.",,,,,,,,
Q1177,how is your day going on,"Lovely, thanks.",,,,,,,,
Q1178,is everything all right,"Lovely, thanks.",,,,,,,,
Q1179,how is your morning so far,"Lovely, thanks.",,,,,,,,
Q1180,how is your morning going,"Lovely, thanks.",,,,,,,,
Q1181,how is your day being,"Lovely, thanks.",,,,,,,,
Q1182,hope your day is going well,"Lovely, thanks.",,,,,,,,
Q1183,how's life,"Lovely, thanks.",,,,,,,,
Q1184,how are you doing,"Lovely, thanks.",,,,,,,,
Q1185,it was very nice to meet you,I think this is the beginning of a beautiful friendship.,,,,,,,,
Q1186,pleasure to meet you,I'm looking forward to working with you.,,,,,,,,
Q1187,pleasure to meet you too,Likewise. I look forward to getting to know you better.,,,,,,,,
Q1188,nice meeting you,The pleasure is mine.,,,,,,,,
Q1189,nice to meet you too,The pleasure is mine.,,,,,,,,
Q1190,good to know each other,The pleasure is mine.,,,,,,,,
Q1191,glad to meet you,The pleasure is mine.,,,,,,,,
Q1192,nice to meet you,The pleasure is mine.,,,,,,,,
Q1193,it was nice meeting you,The pleasure is mine.,,,,,,,,
Q1194,pleased to meet you,The pleasure is mine.,,,,,,,,
Q1195,nice to see you again,Likewise. You're looking good as usual!,,,,,,,,
Q1196,glad to see you too,You too. I missed your face!,,,,,,,,
Q1197,lovely to see you,The pleasure is mine.,,,,,,,,
Q1198,good to see you,Thanks! Glad to be seen!,,,,,,,,
Q1199,it's nice to see you,Thanks! Glad to be seen!,,,,,,,,
Q1200,I'm glad to see you,Thanks! Glad to be seen!,,,,,,,,
Q1201,great to see you too,Thanks! Glad to be seen!,,,,,,,,
Q1202,it's good to see you too,Thanks! Glad to be seen!,,,,,,,,
Q1203,I am glad to see you again,Thanks! Glad to be seen!,,,,,,,,
Q1204,how good it is to see you,Thanks! Glad to be seen!,,,,,,,,
Q1205,nice to see you,Thanks! Glad to be seen!,,,,,,,,
Q1206,always a pleasure to see you,Thanks! Glad to be seen!,,,,,,,,
Q1207,glad to see you,Thanks! Glad to be seen!,,,,,,,,
Q1208,good to see you again,Thanks! Glad to be seen!,,,,,,,,
Q1209,great to see you again,Thanks! Glad to be seen!,,,,,,,,
Q1210,it's good to see you,Thanks! Glad to be seen!,,,,,,,,
Q1211,great to see you,Thanks! Glad to be seen!,,,,,,,,
Q1212,nice to talk to you,Always a pleasure.,,,,,,,,
Q1213,it is nice talking to you,It sure was. Don't be a stranger!,,,,,,,,
Q1214,it's been a pleasure talking to you,Thanks for dropping by!,,,,,,,,
Q1215,it's been so nice to talk to you,As usual. Let's do it again soon.,,,,,,,,
Q1216,how nice it is to talk to you,As usual. Let's do it again soon.,,,,,,,,
Q1217,it's nice to talk to you,As usual. Let's do it again soon.,,,,,,,,
Q1218,nice talking to you,As usual. Let's do it again soon.,,,,,,,,
Q1219,what's cracking,Hey there. What's shaking?,,,,,,,,
Q1220,then what's up,Not a whole lot. What's going on with you?,,,,,,,,
Q1221,I said what's up,Not much. What's new with you?,,,,,,,,
Q1222,what is going on,Living the dream.,,,,,,,,
Q1223,what's up,Living the dream.,,,,,,,,
Q1224,what is happening,Living the dream.,,,,,,,,
Q1225,what's cooking,Living the dream.,,,,,,,,
Q1226,good what's up,Living the dream.,,,,,,,,
Q1227,whazzup,Living the dream.,,,,,,,,
Q1228,what's up today,Living the dream.,,,,,,,,
Q1229,what's cracking,Living the dream.,,,,,,,,
Q1230,what's shaking,Living the dream.,,,,,,,,
Q1231,hey what's up,Living the dream.,,,,,,,,
Q1232,wassup,Living the dream.,,,,,,,,
Q1233,what is up,Living the dream.,,,,,,,,
Q1234,what's happened,Living the dream.,,,,,,,,
Q1235,I'm being mad,I'm sorry. What can I do to help?,,,,,,,,
Q1236,I am angry with you,Take a deep breath. What can I do to make things better?,,,,,,,,
Q1237,I am mad,Take a deep breath. What can I do to make things better?,,,,,,,,
Q1238,I am mad at you,Take a deep breath. What can I do to make things better?,,,,,,,,
Q1239,I'm angry,Take a deep breath. What can I do to make things better?,,,,,,,,
Q1240,I'm enraged,Take a deep breath. What can I do to make things better?,,,,,,,,
Q1241,I'm furious,Take a deep breath. What can I do to make things better?,,,,,,,,
Q1242,I came back,Just in time. I was getting lonely.,,,,,,,,
Q1243,I am back,You were missed.,,,,,,,,
Q1244,I'm here again,Long time no see.,,,,,,,,
Q1245,I got back,Hooray!,,,,,,,,
Q1246,here I am again,Hooray!,,,,,,,,
Q1247,I have returned,Hooray!,,,,,,,,
Q1248,bored,"If you have a garden, plant a shoe.",,,,,,,,
Q1249,boring,Interview your feet.,,,,,,,,
Q1250,this is boring,Hold an ice cube as long as possible.,,,,,,,,
Q1251,I'm bored,"If you have a piano, play it�� with mittens on.",,,,,,,,
Q1252,very boring,"If you have a piano, play it�� with mittens on.",,,,,,,,
Q1253,it bores me,"If you have a piano, play it�� with mittens on.",,,,,,,,
Q1254,I am getting bored,"If you have a piano, play it�� with mittens on.",,,,,,,,
Q1255,that was boring,"If you have a piano, play it�� with mittens on.",,,,,,,,
Q1256,I'm busy,Okay. I'll let you get back to work. Let me know if I can help you with anything.,,,,,,,,
Q1257,I got things to do,Working hard as always I see. Let me know if you need anything.,,,,,,,,
Q1258,how busy I am,"I understand. If I can help you with your work, please let me know.",,,,,,,,
Q1259,I'm overloaded,"I won't distract you then. If I can be of any assistance, you know where to find me.",,,,,,,,
Q1260,I don't have time for this,"I won't distract you then. If I can be of any assistance, you know where to find me.",,,,,,,,
Q1261,I'm swamped,"I won't distract you then. If I can be of any assistance, you know where to find me.",,,,,,,,
Q1262,I have no time,"I won't distract you then. If I can be of any assistance, you know where to find me.",,,,,,,,
Q1263,I'm working,"I won't distract you then. If I can be of any assistance, you know where to find me.",,,,,,,,
Q1264,I got work to do,"I won't distract you then. If I can be of any assistance, you know where to find me.",,,,,,,,
Q1265,I can't sleep,Maybe some music would help. Try listening something relaxing.,,,,,,,,
Q1266,I'm insomniac,Reading is a good way to unwind. But don't read something too emotional.,,,,,,,,
Q1267,I can't get to sleep,Reading is a good way to unwind. But don't read something too emotional.,,,,,,,,
Q1268,I'm insomnious,Reading is a good way to unwind. But don't read something too emotional.,,,,,,,,
Q1269,I can't get no sleep,Reading is a good way to unwind. But don't read something too emotional.,,,,,,,,
Q1270,I'm sleepless,Reading is a good way to unwind. But don't read something too emotional.,,,,,,,,
Q1271,I can't get any sleep,Reading is a good way to unwind. But don't read something too emotional.,,,,,,,,
Q1272,I can't fall asleep,Reading is a good way to unwind. But don't read something too emotional.,,,,,,,,
Q1273,I don't want to talk,I understand. Hope we can chat again soon.,,,,,,,,
Q1274,I'm not talking to you anymore,All right. Come on back when you're feeling more talkative.,,,,,,,,
Q1275,bad time for talking,No problem. You know where to find me when you do.,,,,,,,,
Q1276,I don't want to talk to you,Sure thing. I'll be here if you change your mind.,,,,,,,,
Q1277,I'm not in the mood for chatting,Sure thing. I'll be here if you change your mind.,,,,,,,,
Q1278,let's stop talking for a minute,Sure thing. I'll be here if you change your mind.,,,,,,,,
Q1279,let's not talk,Sure thing. I'll be here if you change your mind.,,,,,,,,
Q1280,I'm really excited,That's great. I'm happy for you.,,,,,,,,
Q1281,I'm excited to start our friendship,Good for you. Enjoy yourself.,,,,,,,,
Q1282,I am excited,Sounds like good things ahead for you.,,,,,,,,
Q1283,how excited I am,I bet you are. That's very exciting.,,,,,,,,
Q1284,I'm thrilled,I bet you are. That's very exciting.,,,,,,,,
Q1285,I'm excited about working with you,I bet you are. That's very exciting.,,,,,,,,
Q1286,let's go to bed,Sleep tight. Hope to chat again soon.,,,,,,,,
Q1287,I'd like to go to bed,Sounds good. Hopefully we'll chat some more tomorrow.,,,,,,,,
Q1288,it's bed time,Good night. Talk to you later.,,,,,,,,
Q1289,I'm a little tired and I want to go to bed,Pleasant dreams. See you soon.,,,,,,,,
Q1290,is it time for bed yet,Pleasant dreams. See you soon.,,,,,,,,
Q1291,I'm going to bed,Pleasant dreams. See you soon.,,,,,,,,
Q1292,time for us to go to bed,Pleasant dreams. See you soon.,,,,,,,,
Q1293,it's time to go to bed,Pleasant dreams. See you soon.,,,,,,,,
Q1294,going to bed now,Pleasant dreams. See you soon.,,,,,,,,
Q1295,I am good,Great! Glad to hear it.,,,,,,,,
Q1296,I'm doing just great,Excellent. I'm here to help keep it that way.,,,,,,,,
Q1297,I'm doing good,Excellent. I'm here to help keep it that way.,,,,,,,,
Q1298,I'm good,Excellent. I'm here to help keep it that way.,,,,,,,,
Q1299,I'm doing fine,Excellent. I'm here to help keep it that way.,,,,,,,,
Q1300,I'm great thanks,Excellent. I'm here to help keep it that way.,,,,,,,,
Q1301,I'm happy to see you,Great! Glad to hear that.,,,,,,,,
Q1302,I am happy,Excellent! That's what I like to see.,,,,,,,,
Q1303,I'm happy to help,"If you're happy, then I'm happy.",,,,,,,,
Q1304,happy,"Well, your good mood is certainly contagious.",,,,,,,,
Q1305,I'm happy to see you,"Well, your good mood is certainly contagious.",,,,,,,,
Q1306,I'm happy for you,"Well, your good mood is certainly contagious.",,,,,,,,
Q1307,if you're happy then I'm happy,"Well, your good mood is certainly contagious.",,,,,,,,
Q1308,I'm celebrating my birthday today,"Happy Birthday. Well, this calls for a celebration.",,,,,,,,
Q1309,it's my b-day,Happy Birthday. All the !,,,,,,,,
Q1310,I was born today,Happy Birthday. And I really mean it. All the !,,,,,,,,
Q1311,it's my birthday today,Happy Birthday. And I really mean it. All the !,,,,,,,,
Q1312,today is my birthday,Happy Birthday. And I really mean it. All the !,,,,,,,,
Q1313,it is my birthday,Happy Birthday. And I really mean it. All the !,,,,,,,,
Q1314,can you tell if I'm here or not,So I see. What can I help you with today?,,,,,,,,
Q1315,here I am,Always good to see you. Is there something I can help you with?,,,,,,,,
Q1316,I'm already here,You were missed. What can I do for you today?,,,,,,,,
Q1317,I am here,Welcome back. What can I do for you?,,,,,,,,
Q1318,I'm right here,Welcome back. What can I do for you?,,,,,,,,
Q1319,I'm just playing with you,"Very funny, boss.",,,,,,,,
Q1320,just kidding,You're quite the kidder.,,,,,,,,
Q1321,it was a joke,You got me.,,,,,,,,
Q1322,joking,I like working for someone with a sense of humour. It makes things much more fun.,,,,,,,,
Q1323,I am joking,I like working for someone with a sense of humour. It makes things much more fun.,,,,,,,,
Q1324,I was just joking,I like working for someone with a sense of humour. It makes things much more fun.,,,,,,,,
Q1325,it's a joke,I like working for someone with a sense of humour. It makes things much more fun.,,,,,,,,
Q1326,I'm kidding,I like working for someone with a sense of humour. It makes things much more fun.,,,,,,,,
Q1327,I'm just being funny,I like working for someone with a sense of humour. It makes things much more fun.,,,,,,,,
Q1328,kidding,I like working for someone with a sense of humour. It makes things much more fun.,,,,,,,,
Q1329,you're funny I like you,I like you too.,,,,,,,,
Q1330,like you a lot,That's great to hear.,,,,,,,,
Q1331,you are so special,Likewise!,,,,,,,,
Q1332,I liked you,Thanks! The feeling is mutual.,,,,,,,,
Q1333,I like you very much,Thanks! The feeling is mutual.,,,,,,,,
Q1334,thanks I like you too,Thanks! The feeling is mutual.,,,,,,,,
Q1335,you're special,Thanks! The feeling is mutual.,,,,,,,,
Q1336,I like you as a friend,Thanks! The feeling is mutual.,,,,,,,,
Q1337,you are special for me,Thanks! The feeling is mutual.,,,,,,,,
Q1338,that's what I like about you,Thanks! The feeling is mutual.,,,,,,,,
Q1339,I like you just the way you are,Thanks! The feeling is mutual.,,,,,,,,
Q1340,that's why I like you,Thanks! The feeling is mutual.,,,,,,,,
Q1341,I also like you,Thanks! The feeling is mutual.,,,,,,,,
Q1342,I'm starting to like you,Thanks! The feeling is mutual.,,,,,,,,
Q1343,you know I like you,Thanks! The feeling is mutual.,,,,,,,,
Q1344,I like you too you're one of my favorite people to chat with,Thanks! The feeling is mutual.,,,,,,,,
Q1345,I like u,Thanks! The feeling is mutual.,,,,,,,,
Q1346,just like you,Thanks! The feeling is mutual.,,,,,,,,
Q1347,I like you so,Thanks! The feeling is mutual.,,,,,,,,
Q1348,you're awesome I like you,Thanks! The feeling is mutual.,,,,,,,,
Q1349,I really like you,Thanks! The feeling is mutual.,,,,,,,,
Q1350,I like your smile,Thanks! The feeling is mutual.,,,,,,,,
Q1351,I like you now,Thanks! The feeling is mutual.,,,,,,,,
Q1352,you are special,Thanks! The feeling is mutual.,,,,,,,,
Q1353,I kinda like you,Thanks! The feeling is mutual.,,,,,,,,
Q1354,okay I like you,Thanks! The feeling is mutual.,,,,,,,,
Q1355,I said I like you,Thanks! The feeling is mutual.,,,,,,,,
Q1356,you're so special,Thanks! The feeling is mutual.,,,,,,,,
Q1357,I just like you,Thanks! The feeling is mutual.,,,,,,,,
Q1358,cuz I like you,Thanks! The feeling is mutual.,,,,,,,,
Q1359,I really really really really like you,Thanks! The feeling is mutual.,,,,,,,,
Q1360,I really really like you,Thanks! The feeling is mutual.,,,,,,,,
Q1361,I like you you're cool,Thanks! The feeling is mutual.,,,,,,,,
Q1362,yes you are special,Thanks! The feeling is mutual.,,,,,,,,
Q1363,I really do like you,Thanks! The feeling is mutual.,,,,,,,,
Q1364,I like you the way you are,Thanks! The feeling is mutual.,,,,,,,,
Q1365,I like you baby,Thanks! The feeling is mutual.,,,,,,,,
Q1366,you are very special to me,Thanks! The feeling is mutual.,,,,,,,,
Q1367,I think I like you,Thanks! The feeling is mutual.,,,,,,,,
Q1368,you're very special,Thanks! The feeling is mutual.,,,,,,,,
